region,installation,RPUID,use_code,use_desc,fac_use,naf_cat,op_activity,fac_num,facility_desc,asset_name,fci,fci_dt,build_dt,q_rating,total_measure,alt_total_measure,other_total_measure,other_unit_measure,fac_area_measure,prv,sus,RM,use_pct_area,RM_corrected,recap_cycle
MCIEAST,MCAS Cherry Point,17523,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,3542,Outdoor Playing Court,(MCCS) THE ROAD HOUSE,65,2016-01-28,1970-12-01,Q3,0,0,3,EA,19185,4932610,8751.77,130863.1298,1,130863.1298,6
MCIEAST,MCAS Cherry Point,17523,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,3542,Pavilion,(MCCS) THE ROAD HOUSE,65,2016-01-28,1970-12-01,Q3,1675,0,0,,19185,4932610,923.43,130863.1298,0.087307793,11425.37099,9
MCIEAST,MCAS Cherry Point,1173682,75022,JOGGING TRACK,JOGGING TRACK,B,Semper Fit Programs,4942,Outdoor Running Track,(MCCS) TRACK AND FIELD,90,2015-08-20,2012-07-11,Q1,0,1,0.25,MI,1,1714457,2917.26,45484.8871,1,45484.8871,6
MCIEAST,MCAS Cherry Point,1173682,75020,PLAYING FIELDS,PLAYING FIELDS,B,Semper Fit Programs,4942,Athletic Field,(MCCS) TRACK AND FIELD,90,2015-08-20,2012-07-11,Q1,0,0,1,EA,1,1714457,7947.66,45484.8871,1,45484.8871,6
MCIEAST,MCAS Cherry Point,1173478,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4937,Outdoor Playing Court,(MCCS) VOLLEYBALL COURT #1,90,2015-08-20,2012-11-07,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,1173488,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4938,Outdoor Playing Court,(MCCS) VOLLEYBALL COURT #2,100,2015-08-20,2012-11-07,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,1173590,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4939,Outdoor Playing Court,(MCCS) VOLLEYBALL COURT #3,90,2015-08-20,2012-11-07,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,14087,74038,MWR AUTO SKILLS CENTER,,B,Marine & Family Programs,4598,Automobile Craft Center,(MCCS) WELDING SHOP (AUTO HOBBY),79,2016-01-28,1999-07-20,Q3,1428,0,0,,1428,118468,4299.66,3142.979734,1,3142.979734,10
MCIEAST,MCAS Cherry Point,1165488,74092,MWR RV PARK SUPPORT BUILDING,RV SUPPORT BLDG / CAT-C,C,Commercial Recreation,4907,Transient And Recreational Lodging Support Facility,(MCCS)PELICAN POINT RV PARK BATH-LAUNDRY BLDG,94,2016-02-01,2013-04-01,Q1,2025,0,0,,2025,77160,3757.08,2047.070232,1,2047.070232,14
MCIEAST,MCAS Cherry Point,17554,74088,EDUCATIONAL SERVICES OFFICE,EDUCATIONAL SRVCS OFFICE,A,Marine & Family Programs,4335,Education Center,(MCCS/STATION) EDUCA/TRNG FACILITY,76,2016-01-28,1993-04-27,Q3,5114,0,0,,51609,24432005,26296.03,648185.9791,0.099091244,64229.55486,13
MCIEAST,MCAS Cherry Point,17554,74025,FAMILY SERVICES CENTER,FAMILY SERVICES CNTR,A,Marine & Family Programs,4335,Family Service Center,(MCCS/STATION) EDUCA/TRNG FACILITY,76,2016-01-28,1993-04-27,Q3,3220,0,0,,51609,24432005,19049.25,648185.9791,0.062392218,40441.76118,13
MCIEAST,MCAS Cherry Point,21264,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C,C,Food & Beverage (Direct),4224,Exchange Eating Facility,A/C REWORK SHOP (FRC/MCCS),94,2021-10-23,1990-01-29,Q1,3311,0,0,,178718,69321519,23624.47,1839113.763,0.018526394,34072.14534,7
MCIEAST,MCAS Cherry Point,19266,74076,LIBRARY,LIBRARY,A,Marine & Family Programs,298,"Library, General Use",ADMIN OFF (IPAC/MCCS/LIBRARY/FRC/TAX CENTER),66,2016-01-21,1942-07-01,Q3,13561,0,0,,79753,46249552,65273.27,1227009.864,0.170037491,208637.6785,14
MCIEAST,MCAS Cherry Point,19266,74004,EXCHANGE / MWR FOOD SERVICE,CAFE / CAT - C,C,Food & Beverage (Direct),298,Exchange Eating Facility,ADMIN OFF (IPAC/MCCS/LIBRARY/FRC/TAX CENTER),66,2016-01-21,1942-07-01,Q3,3333,0,0,,79753,46249552,23781.44,1227009.864,0.041791531,51278.62122,7
MCIEAST,MCAS Cherry Point,22146,75020,PLAYING FIELDS,PLAYING FIELDS,B,Semper Fit Programs,4550,Athletic Field,ATHLETIC FIELD (CAR SALES LOT) (MCCS),80,2015-08-20,1997-08-15,Q2,0,0,1,EA,1,1468497,7947.66,38959.51911,1,38959.51911,6
MCIEAST,MCAS Cherry Point,21815,17125,GENERAL PURPOSE AUDITORIUM,GEN PRPSE AUDITORIUM,B,Commercial Recreation,194,Auditorium and Theater Facility,AUDITORIUM (MCCS),71,2016-02-10,1946-07-01,Q3,39176,1775,0,,39176,9141964,109235.46,242538.1333,1,242538.1333,11
MCIEAST,MCAS Cherry Point,22148,75010,OUTDOOR PLAYING COURTS,,B,Semper Fit Programs,4552,Outdoor Playing Court,BALL COURT BARRACKS (BEQ 4199/4201) (MCCS),92,2015-08-20,1990-08-15,Q1,0,0,1,EA,5500,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,22147,75010,OUTDOOR PLAYING COURTS,,B,Semper Fit Programs,4551,Outdoor Playing Court,BASKETBALL COURT (FAC 4199/4201) (MCCS),92,2015-08-20,1990-08-15,Q1,0,0,1,EA,5500,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,1080988,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4877,Outdoor Playing Court,BASKETBALL COURT (FAC 4867) (MCCS),90,2015-08-20,2011-03-17,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,1080989,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4878,Outdoor Playing Court,BASKETBALL COURT (FAC 4868) (MCCS),90,2015-08-20,2011-03-17,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,1229721,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4883,Outdoor Playing Court,BASKETBALL COURT SOUTH (MCCS),100,2015-07-27,2015-07-24,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,1101846,75022,JOGGING TRACK,JOGGING TRACK,B,Semper Fit Programs,210726,Outdoor Running Track,BIKE/PFT TRAIL RANGE ROAD,70,2015-08-20,2011-09-23,Q3,0,1,2.3,MI,10872,245960,2917.26,6525.367992,1,6525.367992,6
MCIEAST,MCAS Cherry Point,19999,75022,JOGGING TRACK,JOGGING TRACK,B,Semper Fit Programs,209222,Outdoor Running Track,BIKE/PFT TRAIL RSVLT,66,2015-08-20,1976-12-01,Q3,0,1,3.2,MI,15030,245960,2917.26,6525.367992,1,6525.367992,6
MCIEAST,MCAS Cherry Point,20933,75022,JOGGING TRACK,JOGGING TRACK,B,Semper Fit Programs,209411,Outdoor Running Track,BIKE/PFT TRAIL SLOCUM,66,2015-08-20,1976-12-01,Q3,0,1,1.39,MI,3260,245960,2917.26,6525.367992,1,6525.367992,6
MCIEAST,MCAS Cherry Point,43025,75060,MARINA/BOAT RAMP,MARINA/BOAT RAMP,C,Commercial Recreation,8520,Marina,BOAT RAMP,80,2015-08-20,1977-07-01,Q2,0,0,1,EA,1,1058344,8344.73,28078.07799,1,28078.07799,9
MCIEAST,MCAS Cherry Point,43021,75060,MARINA/BOAT RAMP,MARINA/BOAT RAMP,C,Commercial Recreation,8508,Marina,BOAT RAMP AND PIERS (CAMPSITE 2),80,2015-08-20,1977-07-01,Q2,0,0,1,EA,1,1058344,8344.73,28078.07799,1,28078.07799,9
MCIEAST,MCAS Cherry Point,20072,74055,YOUTH (6-18YRS) AND SCHOOL AGE CHILDREN (SAC) (6-12YRS),BOYS SCOUTS,B,Children & Youth Programs,486,Recreation Center,"BOQ, W-1/0-2",82,2016-01-10,1944-06-01,Q2,2812,0,0,,29594,10778723,18990.76725,285961.6769,0.095019261,27171.86712,13
MCIEAST,MCAS Cherry Point,20072,74055,YOUTH (6-18YRS) AND SCHOOL AGE CHILDREN (SAC) (6-12YRS),GIRL SCOUTS,B,Children & Youth Programs,486,Recreation Center,"BOQ, W-1/0-2",82,2016-01-10,1944-06-01,Q2,2851,0,0,,29594,10778723,19254.15275,285961.6769,0.096337095,27548.71734,13
MCIEAST,MCAS Cherry Point,19462,74040,BOWLING CENTER,VACANT,B,Commercial Recreation,1281,Bowling Center,BOWLING CENTER,70,2016-02-10,1966-08-01,Q3,28363,24,0,,28363,5305407,129002.24,140753.5088,1,140753.5088,10
MCIEAST,MCAS Cherry Point,19470,74004,EXCHANGE / MWR FOOD SERVICE,SNACKBAR / CAT-C,C,Food & Beverage (Direct),133,Exchange Eating Facility,ENGINE OVERHAUL-TEST BLDG (FRC/MCCS),92,2021-10-23,1944-07-01,Q1,2393,0,0,,292639,110955832,17074.4,2943680.414,0.008177311,24071.38909,7
MCIEAST,MCAS Cherry Point,20784,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",CAT-A WFS (SPOUSES CLUB),C,Exchange Operations,3452,Exchange Sales Facility,EXCHANGE SERVICES,79,2016-01-26,1969-12-01,Q3,1089,0,0,,20740,5206939,3786.95,138141.1331,0.052507232,7253.408578,13
MCIEAST,MCAS Cherry Point,20784,74013,EXCHANGE LAUNDRY AND DRY CLEANING FACILITY,FORMER DRY CLEANERS,C,Exchange Operations,3452,Laundry/Dry Cleaning Facility,EXCHANGE SERVICES,79,2016-01-26,1969-12-01,Q3,3305,0,0,,20740,5206939,13315.05,138141.1331,0.159353905,22013.32906,11
MCIEAST,MCAS Cherry Point,20784,74085,EXCHANGE DISTRIBUTION CENTER ( WAREHOUSE),FORMER EXCH RETAIL WHSE,C,Exchange Operations,3452,Exchange Warehouse,EXCHANGE SERVICES,79,2016-01-26,1969-12-01,Q3,14183,0,0,,20740,5206939,35186.15,138141.1331,0.683847637,94467.48747,11
MCIEAST,MCAS Cherry Point,17300,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),INDOOR PHYSICAL FIT CTR,A,Semper Fit Programs,3471,Indoor Physical Fitness Facility,HITT FITNESS CENTER (GRANTS LANDING) (MCCS),34,2015-08-20,1955-06-01,Q4,3839,0,0,,3839,1220033,18315.49,32367.7195,1,32367.7195,11
MCIEAST,MCAS Cherry Point,1229724,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4886,Outdoor Playing Court,HORSESHOE COURT (MCCS),100,2015-07-27,2015-07-24,Q1,0,0,2,EA,2,395110,5834.51,10482.34732,1,10482.34732,6
MCIEAST,MCAS Cherry Point,19294,75060,MARINA/BOAT RAMP,MARINA / CAT-C,C,Commercial Recreation,3913,Marina,MARINA HANCOCK (MCCS),80,2015-08-20,1980-03-03,Q2,0,0,1,EA,1,1224826,9759.91,32494.87875,1,32494.87875,9
MCIEAST,MCAS Cherry Point,1308822,74004,EXCHANGE / MWR FOOD SERVICE,INSTALLATION REST (MWR),C,Food & Beverage (Direct),900,Exchange Eating Facility,MCDONALD'S,100,2017-05-25,1986-07-01,Q1,5616,0,0,,5616,1450483,40070.98,38481.60409,1,38481.60409,7
MCIEAST,MCAS Cherry Point,21134,74004,EXCHANGE / MWR FOOD SERVICE,EXCH/MWR FOOD SVC / CAT-C,C,Food & Beverage (Direct),4389,Exchange Eating Facility,MEDICAL/DENTAL CLINIC-CHERRY POINT (MCCS),85,2020-07-30,1994-07-01,Q2,459,0,0,,210630,123958713,3275.03,3288649.448,0.002179177,7166.548433,7
MCIEAST,MCAS Cherry Point,1374551,75022,JOGGING TRACK,JOGGING TRACK,B,Semper Fit Programs,220002,Outdoor Running Track,NAVAL CLINIC TRAIL,80,2019-09-19,1976-12-01,Q2,0,1,0.4,MI,1,245960,2917.26,6525.367992,1,6525.367992,6
MCIEAST,MCAS Cherry Point,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,MWR READY STOR,B,Other Business Operations,T536,"Covered Storage Building, Installation",OAR ZIPLINE STORAGE SHED,100,2016-07-01,,Q1,384,0,0,,384,0,0,0,1,0,11
MCIEAST,MCAS Cherry Point,1342888,74079,RIDING STABLES,RIDING STABLES,C,Commercial Recreation,1409,Stable,OLD NON-FUNCTIONAL STABLE,50,2021-01-22,1982-07-01,Q4,2496,0,0,,2496,120889,0,3207.209348,1,3207.209348,9
MCIEAST,MCAS Cherry Point,1438136,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,220090,Outdoor Playing Court,OUTDOOR PLAYING COURT (NEXT TO 4167),90,2021-04-30,2013-07-01,Q1,0,0,1,EA,1,197555,0,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,1438137,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,220091,Outdoor Playing Court,OUTDOOR PLAYING COURT (NEXT TO 4168),90,2021-04-30,2013-07-01,Q1,0,0,1,EA,1,197555,0,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,19481,74004,EXCHANGE / MWR FOOD SERVICE,INST RESTAURANT / CAT-C,C,Food & Beverage (Direct),137,Exchange Eating Facility,OVERHAUL-REPAIR SHOPS(FRC/MCCS),92,2021-10-23,1943-07-01,Q1,3919,0,0,,634144,258586857,27962.64,6860361.034,0.006179984,42396.92387,7
MCIEAST,MCAS Cherry Point,14068,12317,"OVERHEAD COVER, MISCELLANEOUS","OVERHEAD COVER, MISC",C,Exchange Operations,3969,Overhead Cover,OVERHEAD SHELTER (HANCOCK MARINA),93,2010-06-03,1982-09-12,Q1,224,1,0,,224,37300,144.87,989.57646,1,989.57646,7
MCIEAST,MCAS Cherry Point,20934,75022,JOGGING TRACK,JOGGING TRACK,B,Semper Fit Programs,209412,Outdoor Running Track,PFT RUNNING TRAIL ACCESS RD,65,2015-08-20,1976-12-01,Q3,0,1,1.37,MI,1,245960,2917.26,6525.367992,1,6525.367992,6
MCIEAST,MCAS Cherry Point,1080409,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4873,Outdoor Playing Court,PHYSICAL FITNESS AREA (MCCS),95,2015-08-20,2011-03-17,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,1229723,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,4885,Pavilion,PICNIC SHELTER,100,2015-07-27,2015-07-24,Q1,2225,0,0,,2225,277934,1226.65,7373.644607,1,7373.644607,9
MCIEAST,MCAS Cherry Point,1080223,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,4872,Pavilion,PICNIC SHELTER,95,2015-08-20,2011-03-17,Q1,348.32,0,0,,348.32,43510,192.03,1154.329002,1,1154.329002,9
MCIEAST,MCAS Cherry Point,1080217,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,4871,Pavilion,PICNIC SHELTER,95,2015-08-20,2011-03-17,Q1,348.32,0,0,,348.32,43510,192.03,1154.329002,1,1154.329002,9
MCIEAST,MCAS Cherry Point,1080214,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,4870,Pavilion,PICNIC SHELTER  BLDG 1,95,2015-08-20,2011-03-17,Q1,348.32,0,0,,348.32,43510,192.03,1154.329002,1,1154.329002,9
MCIEAST,MCAS Cherry Point,19817,74078,RECREATION PAVILION,,A,Marine & Family Programs,4519,Pavilion,PICNIC SHELTER (BRKS 4201),95,2015-08-20,1997-04-01,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,22140,74078,RECREATION PAVILION,,A,Marine & Family Programs,4544,Pavilion,PICNIC SHELTER (DUCK POND),95,2015-08-20,1997-07-01,Q1,540,0,0,,540,67454,297.7,1789.568111,1,1789.568111,9
MCIEAST,MCAS Cherry Point,19813,74078,RECREATION PAVILION,,A,Marine & Family Programs,4515,Pavilion,PICNIC SHELTER (FAC 4167),95,2015-08-20,1997-04-01,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,19812,74078,RECREATION PAVILION,,A,Marine & Family Programs,4514,Pavilion,PICNIC SHELTER (FAC 4169),95,2015-08-20,1997-04-01,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,19816,74078,RECREATION PAVILION,,A,Marine & Family Programs,4518,Pavilion,PICNIC SHELTER (FAC 4199 NW),95,2015-08-20,1997-07-01,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,19815,74078,RECREATION PAVILION,,A,Marine & Family Programs,4517,Pavilion,PICNIC SHELTER (FAC 4199 SW),95,2015-08-20,1997-04-01,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,19814,74078,RECREATION PAVILION,,A,Marine & Family Programs,4516,Pavilion,PICNIC SHELTER (FAC 4199),95,2015-08-20,1997-04-01,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,19819,74078,RECREATION PAVILION,,A,Marine & Family Programs,4520,Pavilion,PICNIC SHELTER (NE OF BRKS 4295),95,2015-08-20,1997-04-01,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,19820,74078,RECREATION PAVILION,,A,Marine & Family Programs,4521,Pavilion,PICNIC SHELTER (NE OF FAC 3742),95,2015-08-20,1997-04-01,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,22136,74078,RECREATION PAVILION,,A,Marine & Family Programs,4540,Pavilion,PICNIC SHELTER (ORDNANCE PT BOAT RAMP AREA),95,2015-08-20,1997-07-01,Q1,540,0,0,,540,67454,297.7,1789.568111,1,1789.568111,9
MCIEAST,MCAS Cherry Point,1216135,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,531,Pavilion,PICNIC SHELTER AT BLDG 232,90,2015-08-20,2014-04-11,Q1,450,0,0,,450,56211,248.09,1491.289072,1,1491.289072,9
MCIEAST,MCAS Cherry Point,22138,74078,RECREATION PAVILION,,A,Marine & Family Programs,4542,Pavilion,PICNIC SHELTER MARSH POINT (MCCS),95,2015-08-20,1997-07-01,Q1,540,0,0,,540,67454,297.7,1789.568111,1,1789.568111,9
MCIEAST,MCAS Cherry Point,22139,74078,RECREATION PAVILION,,A,Marine & Family Programs,4543,Pavilion,PICNIC SHELTER YOUTH CENTER,95,2015-08-20,1997-10-19,Q1,288,0,0,,288,35975,158.78,954.423945,1,954.423945,9
MCIEAST,MCAS Cherry Point,22135,74078,RECREATION PAVILION,CAT-C,A,Marine & Family Programs,4539,Pavilion,PICNIC SHELTER-GOLF COURSE (MCCS),95,2015-08-20,1997-10-19,Q1,1456,0,0,,1456,181875,802.7,4825.180125,1,4825.180125,9
MCIEAST,MCAS Cherry Point,1101616,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,4889,Pavilion,REC PAVILION SKEET RANGE,95,2015-08-20,2006-03-10,Q1,750,0,0,,750,93686,413.48,2485.508317,1,2485.508317,9
MCIEAST,MCAS Cherry Point,1080834,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,4876,Pavilion,RECREATION PAVILION,90,2015-08-20,2011-03-30,Q1,300,0,0,,300,37474,165.39,994.1927148,1,994.1927148,9
MCIEAST,MCAS Cherry Point,17525,74079,RIDING STABLES,,C,Commercial Recreation,3550,Stable,RIDING STABLE,52,2016-05-18,1971-07-01,Q4,6450.01,0,0,,6450.01,312394,0,8287.875299,1,8287.875299,9
MCIEAST,MCAS Cherry Point,19542,74079,RIDING STABLES,RIDING STABLE,C,Commercial Recreation,3396,Stable,RIDING STABLE (GREEN BUILDING),64,2016-01-13,1968-04-01,Q3,1200,0,0,,1200,58120,0,1541.935224,1,1541.935224,9
MCIEAST,MCAS Cherry Point,19541,74079,RIDING STABLES,RIDING STABLE,C,Commercial Recreation,3395,Stable,RIDING STABLE (REDDISH/BROWN),68,2016-01-13,1968-04-01,Q3,984.9,0,0,,984.9,47702,0,1265.5436,1,1265.5436,9
MCIEAST,MCAS Cherry Point,20064,75052,SKEET AND / OR TRAP RANGE,SKEET AND/OR TRAP RANGE,C,Commercial Recreation,4800,Miscellaneous Outdoor Recreation Facility,SKEET RANGE,98,2015-08-20,2006-03-10,Q1,0,0,1,EA,1,172167,2891.11,4567.624943,1,4567.624943,6
MCIEAST,MCAS Cherry Point,17524,75060,MARINA/BOAT RAMP,MARINA,C,Commercial Recreation,3548,Marina,SLOCUM CREEK MARINA (MCCS),80,2015-08-20,1970-01-01,Q2,0,0,1,EA,1,1224826,9759.91,32494.87875,1,32494.87875,9
MCIEAST,MCAS Cherry Point,1229722,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,4884,Outdoor Playing Court,VOLLEYBALL COURT (MCCS),100,2015-07-27,2015-07-24,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Cherry Point,19523,74045,FITNESS ROOM,FITNESS ROOM,A,Semper Fit Programs,159,Indoor Physical Fitness Facility,WAREHOUSE(DLA/FRC/NMCI/SUPPLY),98,2017-04-03,1954-07-01,Q1,820,0,0,,239903,114054311,3912.14,3025883.682,0.003418048,10342.61605,11
MCIEAST,MCAS Cherry Point,20651,74034,THRIFT SHOP,THRIFT SHOP,B,Marine & Family Programs,1691,Thrift Shop,WHISTLE STOP SHOP,76,2016-01-18,1962-07-01,Q3,7746,0,0,,7746,942589,43032.5,25007.07469,1,25007.07469,10
MCIEAST,MCAS Cherry Point,1213056,75037,OUTDOOR ADVENTURE AREA,OUTDR ADVENTR AREA,B,Semper Fit Programs,537,Miscellaneous Outdoor Recreation Facility,ZIPLINE CONFIDENCE COURSE (MCCS),100,2015-08-20,2014-07-28,Q1,0,0,1,EA,6,172167,2891.11,4567.624943,1,4567.624943,6
SLTI,MCRD San Diego,56523,74045,FITNESS ROOM,FITNESS ROOM,A,Semper Fit Programs,8,Indoor Physical Fitness Facility,12TH MCD,74,2019-04-17,1940-07-01,Q3,5378,0,0,,42306,28425588,27710.53,754136.5348,0.127121448,95866.92866,11
SLTI,MCRD San Diego,55949,75020,PLAYING FIELDS,PLAYING FIELDS,B,Semper Fit Programs,603,Athletic Field,400 M TRACK,68,2015-08-20,1979-07-01,Q3,0,0,1,EA,132057.1,1497011,8583.48,39716.00123,1,39716.00123,6
SLTI,MCRD San Diego,55076,75020,PLAYING FIELDS,CAT A,B,Semper Fit Programs,345,Athletic Field,BASEBALL FIELD,88,2016-08-10,1944-07-01,Q2,0,0,1,EA,93786.83,1497011,8583.48,39716.00123,1,39716.00123,6
SLTI,MCRD San Diego,54411,74078,RECREATION PAVILION,SCORER'S BOOTH @ PLAYING FIELD,A,Marine & Family Programs,640,Pavilion,BASEBALL SCORER'S BOOTH,96,2015-08-20,2000-01-07,Q1,248.08,0,0,,248.08,31590,147.71,838.089018,1,838.089018,9
SLTI,MCRD San Diego,54401,75010,OUTDOOR PLAYING COURTS,PLAYING COURT,B,Semper Fit Programs,630,Outdoor Playing Court,BASKETBALL COURT,71,2015-08-20,1988-07-01,Q3,0,0,1,EA,1764,201391,3150.64,5342.943508,1,5342.943508,6
SLTI,MCRD San Diego,56518,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,661,Outdoor Playing Court,BASKETBALL COURT MARINA,95,2015-08-20,1997-07-01,Q1,0,0,1,EA,2394.3,201391,3150.64,5342.943508,1,5342.943508,6
SLTI,MCRD San Diego,52619,74067,ALL HANDS CLUB,CAT C,C,Clubs,132,Open Mess and Club Facility,BAY VIEW RESTAURANT,76,2019-04-19,1938-07-01,Q3,23907,0,0,,23907,6094096,185931.34,161677.5857,1,161677.5857,11
SLTI,MCRD San Diego,52618,74087,MARINA SUPPORT BUILDING,BOATHOUSE (CAT B),B,Commercial Recreation,131,Boathouse,BOAT HOUSE,71,2019-04-30,1936-07-01,Q3,3239,0,0,,3239,142271,4672.97,3774.478084,1,3774.478084,8
SLTI,MCRD San Diego,1368915,75060,MARINA/BOAT RAMP,MARINA/BOAT RAMP,C,Commercial Recreation,376,Marina,BOAT RAMP,79,1953-07-01,1953-07-01,Q3,0,0,1,EA,1,1248609,10540.71,33125.84649,1,33125.84649,9
SLTI,MCRD San Diego,54397,74045,FITNESS ROOM,FITNESS ROOM,A,Semper Fit Programs,626,Indoor Physical Fitness Facility,BURKE HALL: RECRUIT TRNG FAC,74,2019-04-12,1988-07-01,Q3,5685,0,0,,72470,37183695,24655.06,986490.8651,0.078446254,77386.5126,11
SLTI,MCRD San Diego,1398481,12317,"OVERHEAD COVER, MISCELLANEOUS","OVERHEAD COVER, MISC",C,Exchange Operations,716C,Overhead Cover,CAR WASH CANOPY,100,2020-07-03,2020-07-03,Q1,720,1,0,,720,122222,502.89,3242.574104,1,3242.574104,7
SLTI,MCRD San Diego,54409,74074,CHILD DEVELOPMENT CENTER,,B,Children & Youth Programs,638,Nursery and Child Care Facility,CHILD DEVELOPMENT CENTER,89,2019-04-17,1992-05-15,Q2,3239.83,0,0,,3239.83,1011790,12019.29,26842.99106,1,26842.99106,11
SLTI,MCRD San Diego,53286,74087,MARINA SUPPORT BUILDING,"STORAGE, (CAT B)",B,Commercial Recreation,552,Boathouse,COVERED BOAT AND EQUIPMENT SHED,82,2019-04-19,1968-07-01,Q2,2048,0,0,,2048,89957,2954.69,2386.577201,1,2386.577201,8
SLTI,MCRD San Diego,52612,74088,EDUCATIONAL SERVICES OFFICE,CAT A,A,Marine & Family Programs,111,Education Center,EDUCATIONAL SERVICES,82,2019-04-30,1936-07-01,Q2,11000,0,0,,11000,2709120,61086.6,71873.49542,1,71873.49542,13
SLTI,MCRD San Diego,52630,74047,"INFORMATION, TICKETS AND TRAVEL OFFICE",(CAT B),B,Commercial Recreation,16,MWR Sales and Rental Building,EXCH STOREHOUSE/RETAIL,83,2019-04-30,1925-07-01,Q2,278.5,0,0,,46457,6847373,1581.68,181662.1752,0.005994791,1089.026751,11
SLTI,MCRD San Diego,52630,74003,EXCHANGE CENTRAL ADMINISTRATION,EXCHGE CENTRL ADMIN (CAT A),C,Exchange Operations,16,Exchange Support Facility,EXCH STOREHOUSE/RETAIL,83,2019-04-30,1925-07-01,Q2,2298.3,0,0,,46457,6847373,13079,181662.1752,0.049471554,8987.11017,13
SLTI,MCRD San Diego,52630,74001,EXCHANGE RETAIL STORE,LOCATION EXCHGE (CAT C),C,Exchange Operations,16,Exchange Sales Facility,EXCH STOREHOUSE/RETAIL,83,2019-04-30,1925-07-01,Q2,43069.2,0,0,,46457,6847373,161752.95,181662.1752,0.927076652,168414.7611,7
